id,year,state_name,state_code,district_name,district_code,region,population_group,no_of_offices,no_of_accounts,deposit_amount,deposit_per_office,deposit_per_account,accounts_per_office,has_deposits,has_offices,has_accounts
3616,2021,Andhra Pradesh,28,Visakhapatanam,520,Southern Region,Rural,152,2350,3787,24.914473684210527,1.6114893617021278,15.460526315789474,1,1,1
3617,2021,Andhra Pradesh,28,Visakhapatanam,520,Southern Region,Semi-urban,106,1472,3680,34.716981132075475,2.5,13.88679245283019,1,1,1
3618,2021,Andhra Pradesh,28,Visakhapatanam,520,Southern Region,Metropolitan,540,5236,49783,92.19074074074074,9.507830404889228,9.696296296296296,1,1,1
3619,2021,Andhra Pradesh,28,Vizianagaram,521,Southern Region,Rural,138,1675,2597,18.818840579710145,1.55044776119403,12.13768115942029,1,1,1
3620,2021,Andhra Pradesh,28,Vizianagaram,521,Southern Region,Semi-urban,99,1351,3126,31.575757575757574,2.313841598815692,13.646464646464647,1,1,1
3621,2021,Andhra Pradesh,28,Vizianagaram,521,Southern Region,Urban,79,1128,4381,55.45569620253165,3.8838652482269502,14.278481012658228,1,1,1
3622,2021,Andhra Pradesh,28,West Godavari,523,Southern Region,Rural,209,2126,5071,24.263157894736842,2.385230479774224,10.17224880382775,1,1,1
3623,2021,Andhra Pradesh,28,West Godavari,523,Southern Region,Semi-urban,265,3517,9820,37.056603773584904,2.7921524026158657,13.271698113207547,1,1,1
3624,2021,Andhra Pradesh,28,West Godavari,523,Southern Region,Urban,156,1885,7962,51.03846153846154,4.223872679045093,12.083333333333334,1,1,1
3625,2021,Andhra Pradesh,28,Y.S.R.,504,Southern Region,Rural,136,1519,3465,25.477941176470587,2.28110599078341,11.169117647058824,1,1,1
3626,2021,Andhra Pradesh,28,Y.S.R.,504,Southern Region,Semi-urban,112,1795,5409,48.294642857142854,3.0133704735376043,16.026785714285715,1,1,1
3627,2021,Andhra Pradesh,28,Y.S.R.,504,Southern Region,Urban,122,1567,9215,75.5327868852459,5.880663688576899,12.844262295081966,1,1,1
3649,2021,Arunachal Pradesh,12,Changlang,229,North Eastern Region,Rural,6,129,710,118.33333333333333,5.503875968992248,21.5,1,1,1
3650,2021,Arunachal Pradesh,12,East Kameng,231,North Eastern Region,Semi-urban,3,52,234,78.0,4.5,17.333333333333332,1,1,1
3651,2021,Arunachal Pradesh,12,East Siang,232,North Eastern Region,Rural,3,46,152,50.666666666666664,3.3043478260869565,15.333333333333334,1,1,1
3652,2021,Arunachal Pradesh,12,East Siang,232,North Eastern Region,Semi-urban,14,121,1021,72.92857142857143,8.438016528925619,8.642857142857142,1,1,1
3653,2021,Arunachal Pradesh,12,Lohit,234,North Eastern Region,Semi-urban,3,47,394,131.33333333333334,8.382978723404255,15.666666666666666,1,1,1
3654,2021,Arunachal Pradesh,12,Longding,666,North Eastern Region,Rural,3,37,150,50.0,4.054054054054054,12.333333333333334,1,1,1
3655,2021,Arunachal Pradesh,12,Lower Dibang Valley,235,North Eastern Region,Semi-urban,4,56,421,105.25,7.517857142857143,14.0,1,1,1
3656,2021,Arunachal Pradesh,12,Lower Siang,719,North Eastern Region,Rural,6,61,336,56.0,5.508196721311475,10.166666666666666,1,1,1
3657,2021,Arunachal Pradesh,12,Lower Subansiri,236,North Eastern Region,Rural,4,21,118,29.5,5.619047619047619,5.25,1,1,1
3658,2021,Arunachal Pradesh,12,Lower Subansiri,236,North Eastern Region,Semi-urban,5,55,554,110.8,10.072727272727272,11.0,1,1,1
3659,2021,Arunachal Pradesh,12,Namsai,678,North Eastern Region,Rural,3,33,257,85.66666666666667,7.787878787878788,11.0,1,1,1
3660,2021,Arunachal Pradesh,12,Namsai,678,North Eastern Region,Semi-urban,4,50,308,77.0,6.16,12.5,1,1,1
3661,2021,Arunachal Pradesh,12,Papum Pare,237,North Eastern Region,Rural,10,62,833,83.3,13.435483870967742,6.2,1,1,1
3662,2021,Arunachal Pradesh,12,Papum Pare,237,North Eastern Region,Semi-urban,47,346,9281,197.46808510638297,26.82369942196532,7.361702127659575,1,1,1
3663,2021,Arunachal Pradesh,12,Siang,679,North Eastern Region,Rural,4,15,118,29.5,7.866666666666666,3.75,1,1,1
3664,2021,Arunachal Pradesh,12,Tawang,238,North Eastern Region,Semi-urban,5,50,1046,209.2,20.92,10.0,1,1,1
3665,2021,Arunachal Pradesh,12,Upper Siang,240,North Eastern Region,Rural,4,32,330,82.5,10.3125,8.0,1,1,1
3666,2021,Arunachal Pradesh,12,Upper Subansiri,241,North Eastern Region,Rural,6,13,146,24.333333333333332,11.23076923076923,2.1666666666666665,1,1,1
3667,2021,Arunachal Pradesh,12,West Kameng,242,North Eastern Region,Rural,14,108,1012,72.28571428571429,9.37037037037037,7.714285714285714,1,1,1
3668,2021,Arunachal Pradesh,12,West Siang,243,North Eastern Region,Semi-urban,5,78,614,122.8,7.871794871794871,15.6,1,1,1
3738,2021,Assam,18,Baksa,616,North Eastern Region,Rural,53,1062,1252,23.62264150943396,1.1789077212806027,20.037735849056602,1,1,1
3739,2021,Assam,18,Barpeta,280,North Eastern Region,Rural,54,1344,1474,27.296296296296298,1.0967261904761905,24.88888888888889,1,1,1
3740,2021,Assam,18,Barpeta,280,North Eastern Region,Semi-urban,62,1258,3044,49.096774193548384,2.4197138314785374,20.29032258064516,1,1,1
3741,2021,Assam,18,Biswanath,705,North Eastern Region,Rural,27,498,712,26.37037037037037,1.429718875502008,18.444444444444443,1,1,1
3742,2021,Assam,18,Biswanath,705,North Eastern Region,Semi-urban,20,260,798,39.9,3.0692307692307694,13.0,1,1,1
3743,2021,Assam,18,Bongaigaon,281,North Eastern Region,Rural,24,449,466,19.416666666666668,1.0378619153674833,18.708333333333332,1,1,1
3744,2021,Assam,18,Bongaigaon,281,North Eastern Region,Semi-urban,34,633,2667,78.44117647058823,4.213270142180095,18.61764705882353,1,1,1
3745,2021,Assam,18,Cachar,282,North Eastern Region,Rural,90,1559,2417,26.855555555555554,1.5503527902501604,17.322222222222223,1,1,1
3746,2021,Assam,18,Cachar,282,North Eastern Region,Semi-urban,7,94,217,31.0,2.3085106382978724,13.428571428571429,1,1,1
3747,2021,Assam,18,Cachar,282,North Eastern Region,Urban,78,823,6325,81.08974358974359,7.685297691373026,10.551282051282051,1,1,1
3748,2021,Assam,18,Charaideo,708,North Eastern Region,Rural,21,380,716,34.095238095238095,1.8842105263157896,18.095238095238095,1,1,1
3749,2021,Assam,18,Charaideo,708,North Eastern Region,Semi-urban,10,163,435,43.5,2.668711656441718,16.3,1,1,1
3750,2021,Assam,18,Chirang,612,North Eastern Region,Rural,18,519,1173,65.16666666666667,2.260115606936416,28.833333333333332,1,1,1
3751,2021,Assam,18,Chirang,612,North Eastern Region,Semi-urban,10,198,344,34.4,1.7373737373737375,19.8,1,1,1
3752,2021,Assam,18,Darrang,283,North Eastern Region,Rural,37,693,574,15.513513513513514,0.8282828282828283,18.72972972972973,1,1,1
3753,2021,Assam,18,Darrang,283,North Eastern Region,Semi-urban,31,729,1601,51.645161290322584,2.196159122085048,23.516129032258064,1,1,1
3754,2021,Assam,18,Dhemaji,284,North Eastern Region,Rural,21,709,673,32.04761904761905,0.9492242595204513,33.76190476190476,1,1,1
3755,2021,Assam,18,Dhemaji,284,North Eastern Region,Semi-urban,23,399,766,33.30434782608695,1.9197994987468672,17.347826086956523,1,1,1
3756,2021,Assam,18,Dhubri,285,North Eastern Region,Rural,32,930,806,25.1875,0.8666666666666667,29.0625,1,1,1
3757,2021,Assam,18,Dhubri,285,North Eastern Region,Semi-urban,44,1055,2064,46.90909090909091,1.9563981042654028,23.977272727272727,1,1,1
3758,2021,Assam,18,Dibrugarh,286,North Eastern Region,Rural,90,1252,4209,46.766666666666666,3.3618210862619806,13.911111111111111,1,1,1
3759,2021,Assam,18,Dibrugarh,286,North Eastern Region,Semi-urban,35,435,4132,118.05714285714286,9.498850574712643,12.428571428571429,1,1,1
3760,2021,Assam,18,Dibrugarh,286,North Eastern Region,Urban,61,585,4674,76.62295081967213,7.98974358974359,9.59016393442623,1,1,1
3761,2021,Assam,18,Goalpara,287,North Eastern Region,Rural,39,701,939,24.076923076923077,1.339514978601997,17.974358974358974,1,1,1
3762,2021,Assam,18,Goalpara,287,North Eastern Region,Semi-urban,28,657,1266,45.214285714285715,1.9269406392694064,23.464285714285715,1,1,1
3763,2021,Assam,18,Golaghat,288,North Eastern Region,Rural,67,1047,1417,21.149253731343283,1.3533906399235913,15.626865671641792,1,1,1
3764,2021,Assam,18,Golaghat,288,North Eastern Region,Semi-urban,47,697,2248,47.829787234042556,3.225251076040172,14.829787234042554,1,1,1
3765,2021,Assam,18,Hailakandi,289,North Eastern Region,Rural,19,417,434,22.842105263157894,1.040767386091127,21.94736842105263,1,1,1
3766,2021,Assam,18,Hailakandi,289,North Eastern Region,Semi-urban,24,470,1262,52.583333333333336,2.6851063829787236,19.583333333333332,1,1,1
3767,2021,Assam,18,Hojai,709,North Eastern Region,Rural,12,269,262,21.833333333333332,0.9739776951672863,22.416666666666668,1,1,1
3768,2021,Assam,18,Hojai,709,North Eastern Region,Semi-urban,35,601,2126,60.74285714285714,3.5374376039933444,17.17142857142857,1,1,1
3769,2021,Assam,18,Jorhat,290,North Eastern Region,Rural,51,659,1232,24.15686274509804,1.8694992412746585,12.92156862745098,1,1,1
3770,2021,Assam,18,Jorhat,290,North Eastern Region,Semi-urban,17,275,637,37.470588235294116,2.3163636363636364,16.176470588235293,1,1,1
3771,2021,Assam,18,Jorhat,290,North Eastern Region,Urban,75,785,5736,76.48,7.307006369426752,10.466666666666667,1,1,1
3772,2021,Assam,18,Kamrup,291,North Eastern Region,Rural,120,1905,3595,29.958333333333332,1.8871391076115485,15.875,1,1,1
3773,2021,Assam,18,Kamrup,291,North Eastern Region,Semi-urban,36,514,1374,38.166666666666664,2.6731517509727625,14.277777777777779,1,1,1
3774,2021,Assam,18,Kamrup Metro,618,North Eastern Region,Rural,39,416,2548,65.33333333333333,6.125,10.666666666666666,1,1,1
3775,2021,Assam,18,Kamrup Metro,618,North Eastern Region,Semi-urban,4,50,221,55.25,4.42,12.5,1,1,1
3776,2021,Assam,18,Kamrup Metro,618,North Eastern Region,Urban,431,3698,62164,144.23201856148492,16.810167658193617,8.580046403712297,1,1,1
3777,2021,Assam,18,Karbi Anglong,292,North Eastern Region,Rural,37,462,584,15.783783783783784,1.2640692640692641,12.486486486486486,1,1,1
3778,2021,Assam,18,Karbi Anglong,292,North Eastern Region,Semi-urban,25,256,1331,53.24,5.19921875,10.24,1,1,1
3779,2021,Assam,18,Karimganj,293,North Eastern Region,Rural,55,1051,1285,23.363636363636363,1.2226450999048526,19.10909090909091,1,1,1
3780,2021,Assam,18,Karimganj,293,North Eastern Region,Semi-urban,34,477,2649,77.91176470588235,5.553459119496855,14.029411764705882,1,1,1
3781,2021,Assam,18,Kokrajhar,294,North Eastern Region,Rural,30,828,1198,39.93333333333333,1.4468599033816425,27.6,1,1,1
3782,2021,Assam,18,Kokrajhar,294,North Eastern Region,Semi-urban,19,399,1786,94.0,4.476190476190476,21.0,1,1,1
3783,2021,Assam,18,Lakhimpur,295,North Eastern Region,Rural,51,964,1202,23.568627450980394,1.2468879668049793,18.901960784313726,1,1,1
3784,2021,Assam,18,Lakhimpur,295,North Eastern Region,Semi-urban,36,633,1613,44.80555555555556,2.5481832543443916,17.583333333333332,1,1,1
3785,2021,Assam,18,Majuli,706,North Eastern Region,Rural,12,204,281,23.416666666666668,1.3774509803921569,17.0,1,1,1
3786,2021,Assam,18,Marigaon,296,North Eastern Region,Rural,40,931,607,15.175,0.6519871106337272,23.275,1,1,1
3787,2021,Assam,18,Marigaon,296,North Eastern Region,Semi-urban,29,508,1184,40.827586206896555,2.3307086614173227,17.517241379310345,1,1,1
3788,2021,Assam,18,Nagaon,297,North Eastern Region,Rural,99,2084,1834,18.525252525252526,0.8800383877159309,21.050505050505052,1,1,1
3789,2021,Assam,18,Nagaon,297,North Eastern Region,Semi-urban,22,634,642,29.181818181818183,1.0126182965299684,28.818181818181817,1,1,1
3790,2021,Assam,18,Nagaon,297,North Eastern Region,Urban,46,712,3493,75.93478260869566,4.905898876404494,15.478260869565217,1,1,1
3791,2021,Assam,18,Nalbari,298,North Eastern Region,Rural,54,830,1297,24.01851851851852,1.5626506024096385,15.37037037037037,1,1,1
3792,2021,Assam,18,Nalbari,298,North Eastern Region,Semi-urban,25,405,1430,57.2,3.5308641975308643,16.2,1,1,1
3793,2021,Assam,18,Cachar,282,North Eastern Region,Rural,13,128,414,31.846153846153847,3.234375,9.846153846153847,1,1,1
3794,2021,Assam,18,Cachar,282,North Eastern Region,Semi-urban,13,132,730,56.15384615384615,5.53030303030303,10.153846153846153,1,1,1
3795,2021,Assam,18,Sivasagar,300,North Eastern Region,Rural,49,655,1433,29.244897959183675,2.187786259541985,13.36734693877551,1,1,1
3796,2021,Assam,18,Sivasagar,300,North Eastern Region,Semi-urban,47,581,3637,77.38297872340425,6.259896729776248,12.361702127659575,1,1,1
3797,2021,Assam,18,Sonitpur,301,North Eastern Region,Rural,64,913,1461,22.828125,1.6002190580503834,14.265625,1,1,1
3798,2021,Assam,18,Sonitpur,301,North Eastern Region,Semi-urban,64,1063,4334,67.71875,4.077140169332079,16.609375,1,1,1
3799,2021,Assam,18,South Salmara Mancachar,707,North Eastern Region,Rural,10,341,254,25.4,0.7448680351906158,34.1,1,1,1
3800,2021,Assam,18,South Salmara Mancachar,707,North Eastern Region,Semi-urban,4,97,127,31.75,1.309278350515464,24.25,1,1,1
3801,2021,Assam,18,Tinsukia,302,North Eastern Region,Rural,54,755,1321,24.462962962962962,1.7496688741721855,13.981481481481481,1,1,1
3802,2021,Assam,18,Tinsukia,302,North Eastern Region,Semi-urban,47,633,2446,52.04255319148936,3.8641390205371247,13.46808510638298,1,1,1
3803,2021,Assam,18,Tinsukia,302,North Eastern Region,Urban,48,604,3730,77.70833333333333,6.175496688741722,12.583333333333334,1,1,1
3804,2021,Assam,18,Udalguri,617,North Eastern Region,Rural,29,837,647,22.310344827586206,0.7729988052568698,28.862068965517242,1,1,1
3805,2021,Assam,18,Udalguri,617,North Eastern Region,Semi-urban,16,397,765,47.8125,1.9269521410579344,24.8125,1,1,1
3806,2021,Assam,18,West Karbi Anglong,710,North Eastern Region,Rural,22,276,301,13.681818181818182,1.0905797101449275,12.545454545454545,1,1,1
3906,2021,Bihar,10,Araria,188,Eastern Region,Rural,79,1558,972,12.30379746835443,0.6238767650834403,19.72151898734177,1,1,1
3907,2021,Bihar,10,Araria,188,Eastern Region,Semi-urban,78,1763,3362,43.1025641025641,1.9069767441860466,22.602564102564102,1,1,1
3908,2021,Bihar,10,Arwal,611,Eastern Region,Rural,41,702,1464,35.707317073170735,2.0854700854700856,17.121951219512194,1,1,1
3909,2021,Bihar,10,Arwal,611,Eastern Region,Semi-urban,18,198,314,17.444444444444443,1.5858585858585859,11.0,1,1,1
3910,2021,Bihar,10,Aurangabad,189,Eastern Region,Rural,107,1647,2994,27.981308411214954,1.8178506375227688,15.392523364485982,1,1,1
3911,2021,Bihar,10,Aurangabad,189,Eastern Region,Semi-urban,37,977,2229,60.24324324324324,2.2814738996929376,26.405405405405407,1,1,1
3912,2021,Bihar,10,Aurangabad,189,Eastern Region,Urban,36,397,2640,73.33333333333333,6.6498740554156175,11.027777777777779,1,1,1
3913,2021,Bihar,10,Banka,190,Eastern Region,Rural,71,1585,2129,29.985915492957748,1.343217665615142,22.323943661971832,1,1,1
3914,2021,Bihar,10,Banka,190,Eastern Region,Semi-urban,34,643,1508,44.35294117647059,2.3452566096423015,18.91176470588235,1,1,1
3915,2021,Bihar,10,Begusarai,191,Eastern Region,Rural,80,1259,1745,21.8125,1.386020651310564,15.7375,1,1,1
3916,2021,Bihar,10,Begusarai,191,Eastern Region,Semi-urban,91,1784,3954,43.45054945054945,2.2163677130044843,19.604395604395606,1,1,1
3917,2021,Bihar,10,Begusarai,191,Eastern Region,Urban,48,647,3094,64.45833333333333,4.782071097372488,13.479166666666666,1,1,1
3918,2021,Bihar,10,Bhagalpur,192,Eastern Region,Rural,97,1623,2571,26.50515463917526,1.5841035120147875,16.7319587628866,1,1,1
3919,2021,Bihar,10,Bhagalpur,192,Eastern Region,Semi-urban,88,1467,3936,44.72727272727273,2.6830265848670756,16.670454545454547,1,1,1
3920,2021,Bihar,10,Bhagalpur,192,Eastern Region,Urban,92,1019,7928,86.17391304347827,7.7801766437684,11.076086956521738,1,1,1
3921,2021,Bihar,10,Bhojpur,193,Eastern Region,Rural,118,1953,3596,30.47457627118644,1.8412698412698412,16.550847457627118,1,1,1
3922,2021,Bihar,10,Bhojpur,193,Eastern Region,Semi-urban,53,1036,2590,48.867924528301884,2.5,19.547169811320753,1,1,1
3923,2021,Bihar,10,Bhojpur,193,Eastern Region,Urban,56,728,4978,88.89285714285714,6.837912087912088,13.0,1,1,1
3924,2021,Bihar,10,Buxar,194,Eastern Region,Rural,81,1261,2208,27.25925925925926,1.7509912767644726,15.567901234567902,1,1,1
3925,2021,Bihar,10,Buxar,194,Eastern Region,Semi-urban,38,744,1791,47.13157894736842,2.407258064516129,19.57894736842105,1,1,1
3926,2021,Bihar,10,Buxar,194,Eastern Region,Urban,31,496,2513,81.06451612903226,5.066532258064516,16.0,1,1,1
3927,2021,Bihar,10,Darbhanga,195,Eastern Region,Rural,113,2089,2948,26.088495575221238,1.411201531833413,18.486725663716815,1,1,1
3928,2021,Bihar,10,Darbhanga,195,Eastern Region,Semi-urban,61,1300,2076,34.032786885245905,1.596923076923077,21.311475409836067,1,1,1
3929,2021,Bihar,10,Darbhanga,195,Eastern Region,Urban,78,1100,7336,94.05128205128206,6.669090909090909,14.102564102564102,1,1,1
3930,2021,Bihar,10,Gaya,196,Eastern Region,Rural,171,3669,5478,32.03508771929825,1.4930498773507768,21.45614035087719,1,1,1
3931,2021,Bihar,10,Gaya,196,Eastern Region,Semi-urban,39,777,2447,62.743589743589745,3.1492921492921493,19.923076923076923,1,1,1
3932,2021,Bihar,10,Gaya,196,Eastern Region,Urban,97,1253,8737,90.0721649484536,6.972865123703112,12.917525773195877,1,1,1
3933,2021,Bihar,10,Gopalganj,197,Eastern Region,Rural,106,2958,3713,35.028301886792455,1.2552400270453008,27.90566037735849,1,1,1
3934,2021,Bihar,10,Gopalganj,197,Eastern Region,Semi-urban,62,1292,4202,67.7741935483871,3.2523219814241484,20.838709677419356,1,1,1
3935,2021,Bihar,10,Jamui,198,Eastern Region,Rural,74,1474,2011,27.175675675675677,1.364314789687924,19.91891891891892,1,1,1
3936,2021,Bihar,10,Jamui,198,Eastern Region,Semi-urban,39,807,2222,56.97435897435897,2.7534076827757126,20.692307692307693,1,1,1
3937,2021,Bihar,10,Jehanabad,199,Eastern Region,Rural,55,746,1292,23.490909090909092,1.7319034852546917,13.563636363636364,1,1,1
3938,2021,Bihar,10,Jehanabad,199,Eastern Region,Semi-urban,10,235,567,56.7,2.4127659574468083,23.5,1,1,1
3939,2021,Bihar,10,Jehanabad,199,Eastern Region,Urban,29,371,1789,61.689655172413794,4.822102425876011,12.793103448275861,1,1,1
3940,2021,Bihar,10,Kaimur (Bhabua),200,Eastern Region,Rural,80,1408,2225,27.8125,1.5802556818181819,17.6,1,1,1
3941,2021,Bihar,10,Kaimur (Bhabua),200,Eastern Region,Semi-urban,32,637,1652,51.625,2.5934065934065935,19.90625,1,1,1
3942,2021,Bihar,10,Katihar,201,Eastern Region,Rural,104,2337,1860,17.884615384615383,0.7958921694480102,22.471153846153847,1,1,1
3943,2021,Bihar,10,Katihar,201,Eastern Region,Semi-urban,34,777,823,24.205882352941178,1.0592020592020592,22.852941176470587,1,1,1
3944,2021,Bihar,10,Katihar,201,Eastern Region,Urban,48,624,3621,75.4375,5.802884615384615,13.0,1,1,1
3945,2021,Bihar,10,Khagaria,202,Eastern Region,Rural,35,591,591,16.885714285714286,1.0,16.885714285714286,1,1,1
3946,2021,Bihar,10,Khagaria,202,Eastern Region,Semi-urban,71,1325,2723,38.352112676056336,2.0550943396226415,18.661971830985916,1,1,1
3947,2021,Bihar,10,Kishanganj,203,Eastern Region,Rural,59,1288,792,13.423728813559322,0.6149068322981367,21.83050847457627,1,1,1
3948,2021,Bihar,10,Kishanganj,203,Eastern Region,Semi-urban,19,550,445,23.42105263157895,0.8090909090909091,28.94736842105263,1,1,1
3949,2021,Bihar,10,Kishanganj,203,Eastern Region,Urban,29,438,1809,62.37931034482759,4.13013698630137,15.10344827586207,1,1,1
3950,2021,Bihar,10,Lakhisarai,204,Eastern Region,Rural,44,628,1119,25.431818181818183,1.7818471337579618,14.272727272727273,1,1,1
3951,2021,Bihar,10,Lakhisarai,204,Eastern Region,Semi-urban,34,675,2008,59.05882352941177,2.974814814814815,19.852941176470587,1,1,1
3952,2021,Bihar,10,Madhepura,205,Eastern Region,Rural,38,786,796,20.94736842105263,1.0127226463104326,20.68421052631579,1,1,1
3953,2021,Bihar,10,Madhepura,205,Eastern Region,Semi-urban,77,1620,2539,32.97402597402598,1.567283950617284,21.038961038961038,1,1,1
3954,2021,Bihar,10,Madhubani,206,Eastern Region,Rural,113,1985,2407,21.300884955752213,1.212594458438287,17.56637168141593,1,1,1
3955,2021,Bihar,10,Madhubani,206,Eastern Region,Semi-urban,154,2943,6530,42.4025974025974,2.218824328916072,19.11038961038961,1,1,1
3956,2021,Bihar,10,Munger,207,Eastern Region,Rural,58,902,1812,31.24137931034483,2.008869179600887,15.551724137931034,1,1,1
